Age,Fare,SibSp,Parch,Pclass,Embarked_Q,Embarked_S,Sex_male,Age_score,Embarked Q_score,Embarked S_score,Fare_score,Parch_score,Pclass_score,Sex male_score,SibSp_score,index
65.0,7.75,0,0,3,1,0,1,-0.1785623101499392,-0.01018029377065886,0.02417805798920965,-0.10873736098033543,-0.0652925368453029,-0.1860774751468856,-0.35366004182598504,0.04152942586537537,281
28.0,7.8542,0,0,3,0,1,1,-0.03981429257119074,0.011566029337505359,-0.02335500611997581,-0.1114089967932743,-0.07414985071963423,-0.17550938990230086,-0.36461417846096633,0.04682736975523569,282
16.0,9.5,0,0,3,0,1,1,-0.06571888389044238,0.017198910010395675,-0.03608219654271524,0.009998214943227043,-0.06290946517365453,-0.17883272651628335,-0.3610992880860813,0.037938266322938806,283
19.0,8.05,0,0,3,0,1,1,-0.08915505692267611,0.030197097494034014,-0.01772021108239751,0.013732476440409534,-0.0604777178092268,-0.19241939864040541,-0.3498045766434196,0.05050228458582461,284
0.0,26.0,0,0,1,0,1,1,0.27970029637291466,0.008638646923028754,-0.024483262757662442,0.02751408990611026,-0.05674675553161996,0.16572943636833762,-0.3721116757948327,0.04866213710505567,285
33.0,8.6625,0,0,3,0,0,1,-0.041432953528310904,0.0005381241095795273,0.027013269189105356,0.008751926433001682,-0.06798591092214883,-0.17635312568145026,-0.3645216936994915,0.049843791064934834,286
30.0,9.5,0,0,3,0,1,1,-0.040726385474754066,-8.757358190634487e-05,-0.04113077086377576,0.006814160058202358,-0.05713987791243195,-0.1791131285834511,-0.35715516971425515,0.04042114461148201,287
22.0,7.8958,0,0,3,0,1,1,-0.07758027482106201,0.01168300187136597,-0.02883822094718795,-0.11734455010621965,-0.052773445727426774,-0.18382515099370308,-0.35786021488807623,0.040595902705082045,288
42.0,13.0,0,0,2,0,1,1,-0.16780670955699134,0.004404112272747111,-0.0403936576474907,0.016807284480213635,-0.0636499336538609,0.07995133293560491,-0.3721701633884485,0.046251432489669606,289
22.0,7.75,0,0,3,1,0,0,-0.058520396584079724,-0.017361258966431217,0.02363697400233748,-0.10183719353569502,-0.06369752968627403,-0.19576510399054822,0.3785675730062202,0.03986759933667182,290
26.0,78.85,0,0,1,0,1,0,-0.03213153162097513,-0.0075769101813423076,-0.02641210708078945,0.063204226801868,-0.055589462333388545,0.1852039728251384,0.3750569389098185,0.04012028940756235,291
19.0,91.0792,1,0,1,0,0,0,-0.056339212068581536,0.0014991392197233721,0.036491848483564,0.05225891699867853,-0.056999302529099155,0.1887747905705696,0.3765156077084125,-0.005776511042928962,292
36.0,12.875,0,0,2,0,0,1,-0.15882292375276932,-0.007756618996413831,0.02968896444009945,0.010457944821169459,-0.05268340447182684,0.0856858750104902,-0.37643697509963436,0.060823826142236165,293
24.0,8.85,0,0,3,0,1,0,-0.06409282910888073,0.020632261322466917,-0.025866414798192024,0.007010187118944341,-0.055602914438217535,-0.1941307748646038,0.36459856429620746,0.03580413779695501,294
24.0,7.8958,0,0,3,0,1,1,-0.06995935611703881,0.007484615964491733,-0.01659462015440114,-0.11456800391165922,-0.06715071865820833,-0.18859486296278818,-0.3685676656094544,0.04029665589173201,295
0.0,27.7208,0,0,1,0,0,1,0.289636440748812,0.005644538702746393,0.025376549728957105,0.0356151314164561,-0.04235365658269268,0.16516731372116122,-0.37867733791387553,0.04169549176291516,296
23.5,7.2292,0,0,3,0,0,1,-0.07615721810991673,0.009603432507448321,0.033610492429635805,-0.11365028763844377,-0.05816618424534814,-0.1708450966356876,-0.3713069295906127,0.03903527188796505,297
2.0,151.55,1,2,1,0,1,0,0.290128879817727,0.02955665820413672,-0.026475022789708473,0.05813896307408063,0.039662704236398914,0.18404749012245972,0.3574275164884437,-0.012359530217997116,298
0.0,30.5,0,0,1,0,1,1,0.2780625192573111,0.007155506192186866,-0.029053266774058756,0.028982962682579314,-0.0677954118525332,0.17437520607089255,-0.37464960915189405,0.05205095121165992,299
50.0,247.5208,0,1,1,0,0,0,-0.1752169168939133,0.007267732091297484,0.027437552932736444,0.07374951102646815,0.05605614712642427,0.18407987909757095,0.3696222388818539,0.03894340081442458,300
0.0,7.75,0,0,3,1,0,0,0.2830348854931729,0.005266356260488224,0.034428793486090396,-0.10586729021950063,-0.05650308830444015,-0.19286420463150536,0.3673790805356881,0.031072804093745885,301
0.0,23.25,2,0,3,1,0,1,0.27461606034087105,-0.010594258492264053,0.03530026929843968,0.04449467892123358,-0.07569818026814555,-0.17703448652359738,-0.35566288445755434,-0.019055172166898466,302
19.0,0.0,0,0,3,0,1,1,-0.06635814094664425,0.020022697505253848,-0.035417694256362944,-0.11289940790327099,-0.058032645186530174,-0.18650747949127802,-0.36643467326692203,0.032041525587775364,303
0.0,12.35,0,0,2,1,0,0,0.2688625823410633,-0.0022369934139384803,0.03208431915608876,0.01728257228410981,-0.059212604092808596,0.1041347199366092,0.37420231244390595,0.05369863444148218,304
0.0,8.05,0,0,3,0,1,1,0.27883396138856725,-0.016454999561450988,-0.025373285300962452,0.011175338519181267,-0.05936786490127492,-0.1811462430158866,-0.36577790950238787,0.05181191252660733,305
0.92,151.55,1,2,1,0,1,1,0.2807757142070478,0.025027741011132323,-0.019670447908455766,0.0859916955351319,0.07709760452504782,0.1661639149534589,-0.37146657765089386,-0.0023782047778980256,306
0.0,110.8833,0,0,1,0,0,0,0.2800219084403137,0.019543808588378415,0.020545412585250496,0.055375602734114716,-0.05640993873660824,0.18803415881930496,0.36292133216336664,0.0417122865260196,307
17.0,108.9,1,0,1,0,0,0,-0.06653821267727089,0.0017856402199026601,0.029005814551628206,0.07542863627406621,-0.05192767220238168,0.18774293261159283,0.37465564483452324,-0.017650256404479103,308
30.0,24.0,1,0,2,0,0,1,-0.033186020428794274,0.03505109534276559,0.029171635832199415,0.030261673503772603,-0.05377620188060177,0.08332932739135387,-0.36774534402825043,-0.009818421262971593,309
30.0,56.9292,0,0,1,0,0,0,-0.04682863874040509,-0.00649111237317609,0.01671936892553799,0.055260903393621726,-0.06523153115458329,0.19661281017047924,0.37648159733427317,0.04406294345874029,310
24.0,83.1583,0,0,1,0,0,0,-0.06040944240238658,0.012882762284763927,0.025586014765185978,0.06365041807861228,-0.05651313556396498,0.18404549881321974,0.38014906731967263,0.030488798595428787,311
18.0,262.375,2,2,1,0,0,0,-0.06694478891023836,0.010021588307886352,0.03250873497870304,0.05279705647872915,0.0472832781406413,0.17512173681555865,0.381511250469542,-0.03921053654535549,312
26.0,26.0,1,1,2,0,1,0,-0.04546908776043486,-0.007487182799283177,-0.022107047684371512,0.034096933476874036,0.06583149353570104,0.08364639217724507,0.3717011009829725,-0.0037599255723963472,313
28.0,7.8958,0,0,3,0,1,1,-0.036512224691750424,0.0003404990708859638,-0.027918801326094003,-0.11608334619006141,-0.06457371134716891,-0.17701731486217956,-0.36569099920698334,0.05086689197656203,314
43.0,26.25,1,1,2,0,1,1,-0.18621458512843497,0.03325677181819772,-0.026720449333816967,0.018600017068560078,0.04289829239272986,0.08490136960073076,-0.375799619461406,-0.0049656981589148,315
26.0,7.8542,0,0,3,0,1,0,-0.036067658935025795,0.012118151308620128,-0.02451586066556763,-0.09374284180852056,-0.05470273277957401,-0.2064720155640379,0.372119479078762,0.039482378953985736,316
24.0,26.0,1,0,2,0,1,0,-0.06684961583736972,-0.004706592072138534,-0.025785189687729373,0.02309425320375167,-0.0754843737922793,0.09313360699090355,0.3788440097440175,-0.018195210440163444,317
54.0,14.0,0,0,2,0,1,1,-0.1718057424858147,0.018244615065742327,-0.02348849233924568,0.011779962823197685,-0.07401705338875236,0.08254821182513856,-0.38537196404730467,0.045909029429191506,318
31.0,164.8667,0,2,1,0,1,0,-0.029421392021898213,0.017193908236580024,-0.02223650772807334,0.07243741672228993,0.047751612679378434,0.1865693052941608,0.3705467089242873,0.04091857908149569,319
40.0,134.5,1,1,1,0,0,0,-0.1753902193726897,0.0014414122212407473,0.02903103998589311,0.06311692410621843,0.06644827525944774,0.18978288744945018,0.3725883507446539,-0.016994393039712945,320
22.0,7.25,0,0,3,0,1,1,-0.07783214857887406,0.004793764641396214,-0.032887343814502285,-0.11690274031699649,-0.06002975479942359,-0.1834779987172112,-0.35683914813193285,0.046298872034265234,321
27.0,7.8958,0,0,3,0,1,1,-0.03498419821575409,-0.0009875567857698861,-0.037762958993729265,-0.11125574796810382,-0.0470307374597979,-0.18170007781649547,-0.35534588075822593,0.05265308930187758,322
30.0,12.35,0,0,2,1,0,0,-0.03659788607219875,-0.010126941460015006,0.03590699900469065,0.019650273323389703,-0.0718127266928891,0.09403993398697828,0.3903633047814206,0.04022851261561948,323
22.0,29.0,1,1,2,0,1,0,-0.07659953459670384,0.02137755605479819,-0.027893544487984905,0.028987948843605383,0.055671807839051256,0.08570934569218791,0.3824073782357791,-0.004135406645078772,324
0.0,69.55,8,2,3,0,1,1,0.29139023912257955,0.00505311052834146,-0.022997175990170527,0.07204421472898287,0.04452039209388442,-0.18367402933960117,-0.3401395871033412,-0.16945425498410213,325
36.0,135.6333,0,0,1,0,0,0,-0.16878308158978927,-0.0046947202577606725,0.03516708724527102,0.06169286232630238,-0.06427032749779527,0.1917626484052002,0.3777594378485409,0.04269767604812936,326
61.0,6.2375,0,0,3,0,1,1,-0.17854631768958745,0.008271555699768679,-0.02834647381354489,-0.11552534949483408,-0.07578572232657473,-0.18178580006360429,-0.3679350165012525,0.046463192699857055,327
36.0,13.0,0,0,2,0,1,0,-0.17205294318052322,0.006085573955535987,-0.03337567201411322,0.013408680528872783,-0.06741944629258763,0.10872757208528898,0.37482736027507774,0.044294248241662136,328
31.0,20.525,1,1,3,0,1,0,-0.039038338365929466,0.0036309442188069046,-0.03411386336104751,0.027965857171728288,0.06412389625442234,-0.1986673792453291,0.35738717690499056,0.0012532796864059641,329
16.0,57.9792,0,1,1,0,0,0,-0.06876026150889541,0.02204369827407823,0.029412658944457448,0.06276848421931146,0.05111703122003523,0.18989961049015003,0.3718538295560684,0.04349640333867766,330
0.0,23.25,2,0,3,1,0,0,0.28404570047727296,-0.015218946667830082,0.02536814949104324,0.03081049817456756,-0.05868795920920814,-0.2017904556651753,0.3562417528742182,-0.0009156277723622752,331
45.5,28.5,0,0,1,0,1,1,-0.1819639385301833,0.007335109353896158,-0.030583263630291794,0.02682789061666632,-0.06756154496117812,0.18135000467560536,-0.37021612268364407,0.03794449282379755,332
38.0,153.4625,0,1,1,0,1,1,-0.1745450373234459,-0.009341163440758148,-0.02537489491375628,0.07822687089930767,0.05763721549219758,0.1726966476994151,-0.36651057024832046,0.032986153353980724,333
16.0,18.0,2,0,3,0,1,1,-0.08435292830796023,0.01135758474157644,-0.01589930219851172,0.016161678424547365,-0.06006190771100978,-0.17162651141003848,-0.35509995111572795,-0.05008722951452698,334
0.0,133.65,1,0,1,0,1,0,0.26668314133752535,0.003374864349081245,-0.03533162262274576,0.05466648151016239,-0.05882621986928066,0.1736170729909016,0.3710263633631952,-0.0019413885124877207,335
0.0,7.8958,0,0,3,0,1,1,0.2784776350597151,-0.0021367217024433026,-0.027740554323759162,-0.1098052743871214,-0.07374036344401884,-0.18153471586971417,-0.3688456818102374,0.05080200715206608,336
29.0,66.6,1,0,1,0,1,1,-0.027588506011824304,0.01210393995754698,-0.03744148039249187,0.07695023785553824,-0.05065279330238296,0.17619105034667046,-0.3833042334692976,-0.029219681949062402,337
41.0,134.5,0,0,1,0,0,0,-0.1633706234456084,0.011190482446572256,0.03809332423212202,0.0531210983434818,-0.06473273969403233,0.19751810489587088,0.36877705475190725,0.04567437806502135,338
45.0,8.05,0,0,3,0,1,1,-0.1777447505218208,0.019097635673484693,-0.02207509135249403,0.01073270915143744,-0.060405118299927264,-0.17773946257652115,-0.3553484418349242,0.04953730063727568,339
45.0,35.5,0,0,1,0,1,1,-0.17452862471644062,0.010357694648837576,-0.023772588123061166,0.06822738465967225,-0.059713051898795375,0.18693466472406092,-0.3665433879438841,0.04355277283221968,340
2.0,26.0,1,1,2,0,1,1,0.2958323379333602,0.013891216686275255,-0.02400736592884285,0.03578241703297675,0.05434956506500657,0.08568486909076597,-0.3731746854545734,-0.016424658965839837,341
24.0,263.0,3,2,1,0,1,0,-0.08121671463743663,0.012332785389665271,-0.025602652860125814,0.06538262698702683,0.03367698035720047,0.18667591359646646,0.3696902508537931,-0.0937931354526732,342
28.0,13.0,0,0,2,0,1,1,-0.042590802205860104,0.002070061742863184,-0.025700559198421073,0.014918683266186908,-0.05647887217523979,0.08458095320513083,-0.3904679752400039,0.054250545459532694,343
25.0,13.0,0,0,2,0,1,1,-0.0430056829607711,0.0036199290904440277,-0.011689415209313228,0.007984610254917845,-0.06419084971806496,0.07670478130981456,-0.3913256062950938,0.04433099949306173,344
36.0,13.0,0,0,2,0,1,1,-0.16596367639128956,0.011022962616089486,-0.013340331355819992,0.0011737734205512372,-0.06792675556091506,0.08185384692005844,-0.3746746029817422,0.03891720181648929,345
24.0,13.0,0,0,2,0,1,0,-0.05873248595095407,0.0048663942089093625,-0.02390137913648203,0.003627937390839829,-0.053957700719903204,0.11172850724708838,0.38339454320208316,0.04482098845740843,346
40.0,13.0,0,0,2,0,1,0,-0.1686597737957937,0.02126414375856788,-0.035443297228846336,0.013591373625903142,-0.060159181038500154,0.10608133539099346,0.37868488980835946,0.05052954475314182,347
0.0,16.1,1,0,3,0,1,0,0.2757424435993239,0.019443638661397724,-0.032377441820722205,0.041591074309591344,-0.05661387715274682,-0.19521573821408525,0.36674599836028554,-0.008608410360635347,348
3.0,15.9,1,1,3,0,1,1,0.2846172667771911,0.0019095148927379345,-0.029362305038930222,0.03862571335834562,0.05112208033534517,-0.18690588273974118,-0.34920461482689935,-0.01570274462659655,349
42.0,8.6625,0,0,3,0,1,1,-0.17675609332590358,0.022819862556075526,-0.03251755367261566,0.001887888434608242,-0.06125463248568572,-0.16827110760875597,-0.3578339373070449,0.05697160128195623,350
23.0,9.225,0,0,3,0,1,1,-0.08081772696288093,-0.005172039281745673,-0.03255690907286378,0.01973964613636216,-0.07002354279077867,-0.17930910252584087,-0.3599701538993839,0.04931271261735735,351
0.0,35.0,0,0,1,0,1,1,0.2832291869236329,-0.00649851931629009,-0.03145917469476376,0.07666753515256239,-0.06703349771312365,0.16768447202270204,-0.36773798856862705,0.044415771210326103,352
15.0,7.2292,1,1,3,0,0,1,-0.06996118714219297,0.010442068390870989,0.024148711111192652,-0.10630906182060788,0.057888375724425664,-0.17968513044678386,-0.36935149953024177,-0.01034678398154531,353
25.0,17.8,1,0,3,0,1,1,-0.044184981866003954,0.0025221601983858657,-0.03147437422955513,0.032256469422513284,-0.06095044303048086,-0.17508086707208892,-0.3626100865419024,-0.008386783862906902,354
0.0,7.225,0,0,3,0,0,1,0.27927863028763505,0.0024011352903152714,0.01912874662225587,-0.11762279055486996,-0.06899139528349758,-0.16926667806045423,-0.3698082430086219,0.04161348635352232,355
28.0,9.5,0,0,3,0,1,1,-0.042183339061408594,0.011092657903645132,-0.026704224483005138,0.0056995156922968965,-0.06857019332322968,-0.18046768897338894,-0.36491204731265403,0.045804496279335895,356
22.0,55.0,0,1,1,0,1,0,-0.07209424116429232,-0.002963020417271806,-0.03436614801494343,0.05864410057794704,0.06259636232730689,0.1899370564833754,0.37634958124651136,0.05213690463830904,357
38.0,13.0,0,0,2,0,1,0,-0.17324990657550307,-0.0036954932067799996,-0.025405500113323175,0.008960775065884207,-0.054984437855930685,0.10072298425861338,0.3890001952906233,0.0493955386976228,358
0.0,7.8792,0,0,3,1,0,0,0.26346930963913473,-0.0023149703661632793,0.0369682110800576,-0.11124984151949883,-0.060636105182384686,-0.1995440601013622,0.362494644368409,0.05506946437551872,359
0.0,7.8792,0,0,3,1,0,0,0.2691995967893859,-0.009021719735760762,0.030951904425833652,-0.10705008792149763,-0.0607793415440098,-0.19367598307703288,0.36302167479806413,0.041406082046165145,360
40.0,27.9,1,4,3,0,1,1,-0.16796533129548621,0.019616125920435424,-0.027328251629687782,0.03686068816759509,0.007992881299919425,-0.18588434227344025,-0.36209459690150214,-0.016123228638411615,361
29.0,27.7208,1,0,2,0,0,1,-0.03636984923869361,-0.001984524813862637,0.025899103130398532,0.04240437540396035,-0.0693564662081217,0.0887109269984278,-0.3831712882757727,-0.01629230972280759,362
45.0,14.4542,0,1,3,0,0,0,-0.17529223335519784,0.009756971140166024,0.0269597193503166,0.011254453005765611,0.061657790488270754,-0.19929047775990907,0.3687139570494202,0.04133194882454248,363
35.0,7.05,0,0,3,0,1,1,-0.04861801562809592,0.01698432611654649,-0.030072199922689922,-0.11246032510233214,-0.07039289868908119,-0.18029643755117583,-0.35850162712550265,0.03882836673536933,364
0.0,15.5,1,0,3,1,0,1,0.29460151526283507,-0.01904562965939482,0.038461270467246206,0.036506952677831495,-0.06039752533567763,-0.1696549744548784,-0.3563439006022301,-0.006592464172968888,365
30.0,7.25,0,0,3,0,1,1,-0.037887842825993175,-0.003898887085626421,-0.02305671660275802,-0.10461573112850253,-0.07410295277246678,-0.18199552086040663,-0.3600557071273054,0.043818230289225324,366
60.0,75.25,1,0,1,0,0,0,-0.17640795415928445,-0.005405907902519099,0.02959761448712122,0.06802922414052454,-0.05461571719108943,0.1859404479429811,0.37127795782602,-0.008264892545541124,367
0.0,7.2292,0,0,3,0,0,0,0.2765173125240897,0.0042755003401327065,0.03475861833643644,-0.10922367892815474,-0.060730900391402456,-0.19806769410914787,0.35752422424091257,0.03884653842478725,368
0.0,7.75,0,0,3,1,0,0,0.2672804537609163,0.009571315882537903,0.030775031446493867,-0.09994104970168267,-0.06122088168351588,-0.19545145668425953,0.3678961740589478,0.04515061384834437,369
24.0,69.3,0,0,1,0,0,0,-0.062189623368948746,0.005007126787800542,0.03489715020928834,0.042940915355342134,-0.05743887401879766,0.18763021074972686,0.36522753227442717,0.03160955153545212,370
25.0,55.4417,1,0,1,0,0,1,-0.04281931644791446,0.006098521024705458,0.016317382608979494,0.08910450104724278,-0.062182352368957666,0.1838012509407716,-0.367844694062338,-0.015764270007042665,371
18.0,6.4958,1,0,3,0,1,1,-0.06830468278034749,0.016644340452304788,-0.029256730192619335,-0.11264166108244843,-0.055993489879760314,-0.18751046319357353,-0.3550865743334342,-0.02076185833254285,372
19.0,8.05,0,0,3,0,1,1,-0.07201586167079414,0.023131634194392316,-0.032376209737845996,0.009137940452966413,-0.0701575336093045,-0.1765131238276343,-0.3585609078466397,0.0403584736738639,373
22.0,135.6333,0,0,1,0,0,1,-0.05917351758229802,0.02501377788736137,0.0268428033775556,0.06790211573651617,-0.06563732567866454,0.17338083828219533,-0.3712601131237749,0.043498027142806525,374
3.0,21.075,3,1,3,0,1,0,0.2823951652030965,0.014436038030308263,-0.03560467617596116,0.026422115448865323,0.06329069969929164,-0.19765585482957307,0.34475685867924355,-0.13705953061487558,375
0.0,82.1708,1,0,1,0,0,0,0.27872128631539617,0.01362365428272333,0.03861036163926256,0.06641563231409389,-0.06574468439474823,0.18276255219282397,0.3682574388804458,-0.015512926464516465,376
22.0,7.25,0,0,3,0,1,0,-0.06201688913325228,0.015301189785235935,-0.037598868068162566,-0.09447780002651464,-0.058192773091452744,-0.19429918309252706,0.3650640681128073,0.050537133094826714,377
27.0,211.5,0,2,1,0,0,1,-0.03965816952672458,0.01255100242400576,0.025466156728126785,0.06819255885253588,0.06084873205914649,0.17257879585134508,-0.3729264844889889,0.035477748717049284,378
20.0,4.0125,0,0,3,0,0,1,-0.06724012162876983,0.01334111843849279,0.01642293832351146,-0.11355004639326964,-0.06354428626772013,-0.17477421722280442,-0.36712285821399815,0.03994960864283613,379
19.0,7.775,0,0,3,0,1,1,-0.0816661372297342,0.013056231208378238,-0.0254280367299012,-0.1165504749414835,-0.05062350298969788,-0.18367509317431996,-0.36682177701979723,0.03180121287175507,380
42.0,227.525,0,0,1,0,0,0,-0.1718350110004711,0.029321281756317527,0.022185569155045652,0.07588166620645499,-0.061260145424699514,0.18993409467097938,0.37655246368271283,0.04196994844550262,381
1.0,15.7417,0,2,3,0,0,0,0.2716549434511661,0.0009005439884650154,0.020057948173974254,0.0382047471894007,0.03515657633741517,-0.19901946307011495,0.3568569158384878,0.04517008481816422,382
32.0,7.925,0,0,3,0,1,1,-0.03599587993155517,0.014345261365464044,-0.03788020109552372,0.0011965757520629534,-0.06705552891290284,-0.1871334953415671,-0.36234504503677734,0.036213957821023164,383
35.0,52.0,1,0,1,0,1,0,-0.03946908155809529,0.015674634959633435,-0.02693081022107207,0.052603610891971006,-0.06961217799131933,0.1844450071996149,0.37460981266676785,0.002101484782677516,384
0.0,7.8958,0,0,3,0,1,1,0.2858851697674281,0.011295822748194058,-0.028775486504181207,-0.11415650236710612,-0.06545316048153342,-0.17104237598917002,-0.36865587753804197,0.03009625282038952,385
18.0,73.5,0,0,2,0,1,1,-0.07020645091477934,0.01221820396114671,-0.026443113309032946,0.08068626156554012,-0.06263277010603019,0.08347716213397068,-0.3682390499179526,0.046084582954946704,386
1.0,46.9,5,2,3,0,1,1,0.2847333078052054,-0.002143863456269581,-0.027668223346832953,0.06561673201168838,0.06400149257081929,-0.18026329938064167,-0.3526328470442423,-0.17441558303412652,387
36.0,13.0,0,0,2,0,1,0,-0.172273548014209,0.004686545585150639,-0.016417067136096544,0.001267990824700175,-0.05534951782786905,0.09499157324455869,0.3863255473081959,0.037042060386608885,388
0.0,7.7292,0,0,3,1,0,1,0.27892727131081324,-0.012818917347331808,0.023625705112867306,-0.10814698569994632,-0.0674952377375578,-0.16886092181674564,-0.3612411154875731,0.050013064084609905,389
17.0,12.0,0,0,2,0,0,0,-0.05614418917907517,0.03048704981677632,0.026781274741397906,0.01065514780155037,-0.055328060668288444,0.1005630384826785,0.3843374032844642,0.03965040238718234,390
36.0,120.0,1,2,1,0,1,1,-0.17334613067626897,0.014932636883210549,-0.029986156415734162,0.06572438283473746,0.043055454578437825,0.1729806145502916,-0.3667410752409811,-0.008561789084929806,391
21.0,7.7958,0,0,3,0,1,1,-0.0693575560237161,-0.004341229350282124,-0.031190649861539122,-0.10600086386776145,-0.06065928249393826,-0.18551659100548612,-0.37498708045768453,0.035922406035894076,392
28.0,7.925,2,0,3,0,1,1,-0.038214885716398916,0.0031028314608047306,-0.0349322977792438,0.009348576103985352,-0.06112539343097131,-0.19571573012899293,-0.35720171762667213,-0.03040698513793565,393
23.0,113.275,1,0,1,0,0,0,-0.05849423409665921,0.017037617204113956,0.03686458037158526,0.06820227150674127,-0.07128624484188487,0.18498040883470243,0.36974880561836077,-0.011102044666078253,394
24.0,16.7,0,2,3,0,1,0,-0.06426929752468714,-0.014009609196697893,-0.0438645213134252,0.026087869988178258,0.04497610448197492,-0.21030837677717865,0.35186953397916254,0.03820748950185411,395
22.0,7.7958,0,0,3,0,1,1,-0.0654075047100533,0.008072768263035187,-0.034047919072366956,-0.10883435512613582,-0.0689298027612593,-0.18725394191324854,-0.35807398062585305,0.04145286786818064,396
31.0,7.8542,0,0,3,0,1,0,-0.033475786065845434,-0.0089658404105039,-0.015322348745189042,-0.0934507798169915,-0.05315981959266841,-0.1960520134935909,0.37387071619299106,0.045265857972670305,397
46.0,26.0,0,0,2,0,1,1,-0.168257892648406,0.005389265991294643,-0.024243506925101587,0.0387175897237797,-0.07409178065105564,0.0844255449528809,-0.3822632805844277,0.03945121284708416,398
23.0,10.5,0,0,2,0,1,1,-0.07592155921749487,0.017483373398693335,-0.02834585955712565,0.016215744798476477,-0.07088703277697989,0.06836169089677248,-0.384294223322943,0.042034105214621614,399
28.0,12.65,0,0,2,0,1,0,-0.040739702105094415,-0.0009171640800568383,-0.020184378922495732,0.014910140639173907,-0.05726364914289871,0.10243019133991119,0.3816970277310162,0.0268411044940122,400
39.0,7.925,0,0,3,0,1,1,-0.17483436225595422,0.007648863661265162,-0.021010761687037343,0.005804484668003339,-0.0729142416950749,-0.17531472858286495,-0.37048354510233417,0.05058171266678879,401
26.0,8.05,0,0,3,0,1,1,-0.04187009822495978,0.01809865010700108,-0.04021366622664267,5.24115410496605e-05,-0.06761217266599291,-0.1790115350628218,-0.3551179412119724,0.050691924056576236,402
21.0,9.825,1,0,3,0,1,0,-0.06765696093391513,0.021340996042945575,-0.03315375768008397,0.010682355125562665,-0.06417338254244559,-0.21434941147575715,0.3667762359340417,-0.018775500337250034,403
28.0,15.85,1,0,3,0,1,1,-0.028689563662753003,-0.002917215247238582,-0.03270611106479102,0.029976351084530586,-0.07317581144677675,-0.17762652991640482,-0.3660283337688689,-0.016514945438164067,404
20.0,8.6625,0,0,3,0,1,0,-0.06287555709549802,0.0027847473959601793,-0.023658460866760198,0.008765021994632213,-0.06048395126912954,-0.20796738425542416,0.36155275235951506,0.04046060540463196,405
34.0,21.0,1,0,2,0,1,1,-0.03603795464652098,-0.0034994055657338965,-0.019407185587244566,0.027928476544281666,-0.04179630893377002,0.07972775373526722,-0.38710270369425875,-0.011029649291998136,406
51.0,7.75,0,0,3,0,1,1,-0.17433434696022948,0.011056006459912955,-0.028839930447005793,-0.11572173284910008,-0.06993270044541401,-0.1791047379510488,-0.3639206276664781,0.04592700574182374,407
3.0,18.75,1,1,2,0,1,1,0.2785571600351029,0.012040442763729536,-0.029517238827554925,0.050897549623349324,0.06342606545593264,0.07809144949321394,-0.3694353491146588,-0.02183851593072092,408
21.0,7.775,0,0,3,0,1,1,-0.06400419803918996,0.0026292366514599234,-0.04072820248884046,-0.10563607022818937,-0.059658933451228795,-0.1914632966717545,-0.3560702445919412,0.045485023669671255,409
0.0,25.4667,3,1,3,0,1,0,0.27839416421976454,0.009627836578061004,-0.029837767560396942,0.029096798529298716,0.05654102064627651,-0.19979308561049525,0.34696477413229254,-0.09107710249644274,410
0.0,7.8958,0,0,3,0,1,1,0.2855200805550369,0.004764125646315957,-0.030462910505392318,-0.11215941696874027,-0.07336465519997633,-0.1769022229372003,-0.3555185946759791,0.05550413847029063,411
0.0,6.8583,0,0,3,1,0,1,0.28421048195697407,-0.01823291479633576,0.03422356302969041,-0.11637977287804989,-0.06873474103510026,-0.16693937258298064,-0.3673204550874894,0.045378594287438956,412
33.0,90.0,1,0,1,1,0,0,-0.03913638619215333,-0.019744096278284294,0.034686447539955735,0.057629270467681175,-0.05972136776201037,0.20004997531853833,0.3509877198810447,-0.02127045291942024,413
0.0,0.0,0,0,2,0,1,1,0.28542732864176146,-0.008037409158872438,-0.029780596025926014,-0.11836076479708031,-0.06551173891600261,0.07726718663463163,-0.3687052749421407,0.04078191574347522,414
44.0,7.925,0,0,3,0,1,1,-0.18282600703446383,0.0214686824859404,-0.02642757359999278,0.012732177990066837,-0.05424292164230945,-0.17943095667115253,-0.3533044321535814,0.04325187829864338,415
0.0,8.05,0,0,3,0,1,0,0.2699682826886257,0.010290618385621987,-0.02351304197322801,0.008807985901263821,-0.059408777965823084,-0.20940227015314097,0.3648892657365624,0.04168070799710034,416
34.0,32.5,1,1,2,0,1,0,-0.0357934748337613,0.01416232868863973,-0.03239505706746091,0.06442180370373203,0.03337048291332878,0.09884926712248407,0.37510975628669396,-0.01792262174818649,417
18.0,13.0,0,2,2,0,1,0,-0.07393981001292937,-0.000393402159687774,-0.034084553936086254,0.011876714765636384,0.04657213185295624,0.09993280135977109,0.37466433973393914,0.032844084085330356,418
30.0,13.0,0,0,2,0,1,1,-0.03705491725274089,-0.00107829551424699,-0.019923676127174578,0.0009003968711954045,-0.07991582098909596,0.0811571865815067,-0.3778085895544278,0.031203309198172217,419
10.0,24.15,0,2,3,0,1,0,-0.07083958670542997,0.017464383536643792,-0.03153290127191493,0.026346332899076137,0.03988985732240836,-0.19465733471976632,0.3494663660483547,0.03833064894686842,420
